time,timestamp,Latitude,Longitude,ax,ay,az,v,s,Vh
2/21/2024 17:52:12.66,1708512732.66,10.87652969,106.8025436,-0.03,-0.19,9.42,0.0,0.0,0.04615791196064378
2/21/2024 17:52:12.73,1708512732.73,10.87652969,106.8025436,-1.56,0.22,9.63,0.0,0.0,0.07800285122115555
2/21/2024 17:52:12.82,1708512732.82,10.87652969,106.8025436,-0.84,-0.3,11.57,29.699763703801583,8.332433627111273,2.139293664247564
2/21/2024 17:52:13.25,1708512733.25,10.87652874,106.8024673,0.3,-0.32,8.89,0.0,0.0,0.05689589147954393
2/21/2024 17:52:13.33,1708512733.33,10.87652874,106.8024673,-1.43,0.1,9.36,0.0,0.0,0.5391360428466805
2/21/2024 17:52:13.57,1708512733.57,10.87652874,106.8024673,0.25,0.16,7.81,0.0,0.0,0.06326121450823849
2/21/2024 17:52:13.66,1708512733.66,10.87652874,106.8024673,-0.96,0.63,11.0,0.0,0.0,0.07039986572272028
2/21/2024 17:52:13.74,1708512733.74,10.87652874,106.8024673,-0.7,0.25,13.66,0.0,0.0,0.08742383325203264
2/21/2024 17:52:13.82,1708512733.82,10.87652874,106.8024673,-0.14,-0.22,10.28,29.964795264360486,8.323554240100135,1.9007725901871184
2/21/2024 17:52:14.25,1708512734.25,10.87653065,106.8023911,-1.42,0.0,7.43,0.0,0.0,0.03640693055919143
2/21/2024 17:52:14.32,1708512734.32,10.87653065,106.8023911,-0.26,-0.82,9.53,0.0,0.0,0.6442279527397164
2/21/2024 17:52:14.58,1708512734.58,10.87653065,106.8023911,-1.89,0.07,11.04,0.0,0.0,0.0706562863772433
2/21/2024 17:52:14.66,1708512734.66,10.87653065,106.8023911,-0.32,-0.02,9.18,0.0,0.0,0.05875188793950656
2/21/2024 17:52:14.74,1708512734.74,10.87653065,106.8023911,-0.35,0.19,10.18,0.0,0.0,0.04988190485768087
2/21/2024 17:52:14.81,1708512734.81,10.87653065,106.8023911,-1.48,-0.28,11.03,27.030963931491122,7.508601092080867,2.1354085554046995
2/21/2024 17:52:15.25,1708512735.25,10.87653351,106.8023224,0.99,-0.56,9.97,0.0,0.0,0.06380787829595648
2/21/2024 17:52:15.33,1708512735.33,10.87653351,106.8023224,-1.09,-0.21,10.14,0.0,0.0,0.5840640464172373
2/21/2024 17:52:15.57,1708512735.57,10.87653351,106.8023224,0.53,0.16,10.37,0.0,0.0,0.06636826899746497
2/21/2024 17:52:15.65,1708512735.65,10.87653351,106.8023224,-2.09,-0.31,11.17,0.0,0.0,0.09047682742890006
2/21/2024 17:52:15.74,1708512735.74,10.87653351,106.8023224,0.03,-1.02,9.31,0.0,0.0,0.059583886352593256
2/21/2024 17:52:15.82,1708512735.82,10.87653351,106.8023224,-0.85,-0.01,10.74,30.35865240508462,8.348629491821233,1.8945366882935197
2/21/2024 17:52:16.24,1708512736.24,10.87652874,106.8022461,-1.09,-1.39,8.91,0.0,0.0,0.07217086234480746
2/21/2024 17:52:16.33,1708512736.33,10.87652874,106.8022461,-1.47,0.78,10.49,0.0,0.0,0.6042240480194102
2/21/2024 17:52:16.57,1708512736.57,10.87652874,106.8022461,0.3,0.04,9.8,0.0,0.0,0.06272025421168338
2/21/2024 17:52:16.65,1708512736.65,10.87652874,106.8022461,-1.16,-0.33,9.71,0.0,0.0,0.062143881469783085
2/21/2024 17:52:16.73,1708512736.73,10.87652874,106.8022461,0.16,0.13,9.78,0.0,0.0,0.06259188061529129
2/21/2024 17:52:16.81,1708512736.81,10.87652874,106.8022461,-1.45,-0.49,9.61,27.030964104322003,7.508601140089445,1.7768895517216157
2/21/2024 17:52:17.24,1708512737.24,10.8765316,106.8021774,-0.33,-0.14,11.1,0.0,0.0,0.08990982851036619
2/21/2024 17:52:17.33,1708512737.33,10.8765316,106.8021774,0.33,-0.09,9.8,0.0,0.0,0.5644800448608408
2/21/2024 17:52:17.57,1708512737.57,10.8765316,106.8021774,-0.96,0.58,11.45,0.0,0.0,0.09274531448390916
2/21/2024 17:52:17.66,1708512737.66,10.8765316,106.8021774,-1.41,-0.37,9.4,0.0,0.0,0.06015988525396096
2/21/2024 17:52:17.74,1708512737.74,10.8765316,106.8021774,0.56,0.04,10.23,0.0,0.0,0.06547187512212986
2/21/2024 17:52:17.82,1708512737.82,10.8765316,106.8021774,-1.23,-0.29,9.62,27.491802267194238,7.636611740887288,1.696968616516169
2/21/2024 17:52:18.24,1708512738.24,10.87651825,106.8021088,0.28,-0.45,9.68,0.0,0.0,0.06195188183599384
2/21/2024 17:52:18.32,1708512738.32,10.87651825,106.8021088,0.0,-0.82,10.22,0.0,0.0,0.63875
2/21/2024 17:52:18.57,1708512738.57,10.87651825,106.8021088,-0.38,0.81,11.51,0.0,0.0,0.0736642985690281
2/21/2024 17:52:18.65,1708512738.65,10.87651825,106.8021088,-1.57,-0.03,8.12,0.0,0.0,0.06577187454992553
2/21/2024 17:52:18.74,1708512738.74,10.87651825,106.8021088,0.95,0.22,9.91,0.0,0.0,0.06342387902837798
2/21/2024 17:52:18.82,1708512738.82,10.87651825,106.8021088,-1.42,-0.3,9.65,27.10360172263674,7.528778256287983,1.7022606184387767
2/21/2024 17:52:19.24,1708512739.24,10.87651253,106.8020401,0.25,0.07,9.74,0.0,0.0,0.07889384952170872
2/21/2024 17:52:19.33,1708512739.33,10.87651253,106.8020401,0.04,-0.27,7.98,0.0,0.0,0.23062220700077884
2/21/2024 17:52:19.50,1708512739.5,10.87651253,106.8020401,0.2,-0.71,11.98,0.0,0.0,0.09703781491479162
2/21/2024 17:52:19.59,1708512739.59,10.87651253,106.8020401,-1.19,0.28,8.58,0.0,0.0,0.054912222564922786
2/21/2024 17:52:19.67,1708512739.67,10.87651253,106.8020401,-0.15,0.39,7.5,0.0,0.0,0.04799990844730928
2/21/2024 17:52:19.75,1708512739.75,10.87651253,106.8020401,-1.99,-0.15,8.15,26.909776208490054,7.5496871427620365,2.0375
2/21/2024 17:52:20.25,1708512740.25,10.8765049,106.8019714,0.12,0.71,12.24,0.0,0.0,0.05997588560491295
2/21/2024 17:52:20.32,1708512740.32,10.8765049,106.8019714,-2.4,-0.38,9.22,0.0,0.0,0.2987282215805465
2/21/2024 17:52:20.50,1708512740.5,10.8765049,106.8019714,0.43,-0.33,10.29,0.0,0.0,0.06585587438970833
2/21/2024 17:52:20.58,1708512740.58,10.8765049,106.8019714,-2.66,-0.09,10.55,0.0,0.0,0.08545528976464994
2/21/2024 17:52:20.67,1708512740.67,10.8765049,106.8019714,0.93,0.42,11.63,0.0,0.0,0.07443185803229427
2/21/2024 17:52:20.75,1708512740.75,10.8765049,106.8019714,-1.6,-0.71,10.4,30.004096144293445,8.334471151192623,2.6
2/21/2024 17:52:21.25,1708512741.25,10.87650299,106.8018951,-0.21,-0.38,11.31,0.0,0.0,0.07238386193854239
2/21/2024 17:52:21.33,1708512741.33,10.87650299,106.8018951,-0.03,-0.49,10.51,0.0,0.0,0.34052425258259683
2/21/2024 17:52:21.51,1708512741.51,10.87650299,106.8018951,-1.24,-0.54,10.62,0.0,0.0,0.06796787036138993
2/21/2024 17:52:21.59,1708512741.59,10.87650299,106.8018951,-2.14,-0.45,10.26,0.0,0.0,0.0502742465747042
2/21/2024 17:52:21.66,1708512741.66,10.87650299,106.8018951,0.22,0.69,8.09,0.0,0.0,0.06552887501341105
2/21/2024 17:52:21.75,1708512741.75,10.87650299,106.8018951,-0.69,-0.94,8.86,27.242506033522453,7.491689231386669,2.127286082805634
2/21/2024 17:52:22.24,1708512742.24,10.87650204,106.8018265,-0.93,0.32,12.31,0.0,0.0,0.07878384973151696
2/21/2024 17:52:22.32,1708512742.32,10.87650204,106.8018265,-1.93,0.07,10.28,0.0,0.0,0.33307224705509947
2/21/2024 17:52:22.50,1708512742.5,10.87650204,106.8018265,-0.52,-0.24,9.34,0.0,0.0,0.07565385570151534
2/21/2024 17:52:22.59,1708512742.59,10.87650204,106.8018265,0.88,0.43,9.16,0.0,0.0,0.05862423761010405
2/21/2024 17:52:22.67,1708512742.67,10.87650204,106.8018265,-1.87,-0.48,11.39,0.0,0.0,0.07289586096198036
2/21/2024 17:52:22.75,1708512742.75,10.87650204,106.8018265,0.16,-0.54,11.68,24.452479710490007,6.792355475136113,2.804368109161378
2/21/2024 17:52:23.24,1708512743.24,10.87649059,106.8017654,0.67,-0.45,13.67,0.0,0.0,0.11072678880510864
2/21/2024 17:52:23.33,1708512743.33,10.87649059,106.8017654,-1.08,-0.5,7.05,0.0,0.0,0.22842016942981047
2/21/2024 17:52:23.51,1708512743.51,10.87649059,106.8017654,-0.22,-0.32,10.06,0.0,0.0,0.06438387719732418
2/21/2024 17:52:23.59,1708512743.59,10.87649059,106.8017654,-1.64,-0.42,10.38,0.0,0.0,0.06643226925686463
2/21/2024 17:52:23.67,1708512743.67,10.87649059,106.8017654,-1.01,-0.35,10.06,0.0,0.0,0.06438387719732418
2/21/2024 17:52:23.75,1708512743.75,10.87649059,106.8017654,0.5,-0.02,8.92,27.18523760683096,7.551454890786378,2.141692083366395
2/21/2024 17:52:24.24,1708512744.24,10.87648201,106.8016968,-1.43,-0.35,11.31,0.0,0.0,0.09161082526596771
2/21/2024 17:52:24.33,1708512744.33,10.87648201,106.8016968,-1.18,-0.1,8.61,0.0,0.0,0.22041623648077632
2/21/2024 17:52:24.49,1708512744.49,10.87648201,106.8016968,-1.89,0.28,11.23,0.0,0.0,0.09096282650192904
2/21/2024 17:52:24.58,1708512744.58,10.87648201,106.8016968,0.29,0.54,10.77,0.0,0.0,0.06892827937345203
2/21/2024 17:52:24.66,1708512744.66,10.87648201,106.8016968,-1.31,0.16,8.94,0.0,0.0,0.05721589086919266
2/21/2024 17:52:24.74,1708512744.74,10.87648201,106.8016968,0.0,-0.42,10.65,26.55529135504348,7.302705192984455,2.5570650995349897
2/21/2024 17:52:25.23,1708512745.23,10.87645531,106.8016357,-0.31,0.18,10.87,0.0,0.0,0.10869979267130246
2/21/2024 17:52:25.33,1708512745.33,10.87645531,106.8016357,0.88,0.43,9.59,0.0,0.0,0.2771512487640939
2/21/2024 17:52:25.50,1708512745.5,10.87645531,106.8016357,-0.76,-0.11,9.57,0.0,0.0,0.04689291055874321
2/21/2024 17:52:25.57,1708512745.57,10.87645531,106.8016357,0.9,-0.8,10.5,0.0,0.0,0.10500030040762451
2/21/2024 17:52:25.67,1708512745.67,10.87645531,106.8016357,-1.87,-0.03,10.37,0.0,0.0,0.06636787341314629
2/21/2024 17:52:25.75,1708512745.75,10.87645531,106.8016357,-0.51,0.1,8.16,27.148934949029375,7.616784455446458,1.9592160762634283
2/21/2024 17:52:26.24,1708512746.24,10.87644291,106.8015671,-0.88,-0.04,13.36,0.0,0.0,0.10821579359445876
2/21/2024 17:52:26.33,1708512746.33,10.87644291,106.8015671,-1.79,-0.03,9.83,0.0,0.0,0.28408725498968124
2/21/2024 17:52:26.50,1708512746.5,10.87644291,106.8015671,-0.08,-0.55,10.97,0.0,0.0,0.07020786608893105
2/21/2024 17:52:26.58,1708512746.58,10.87644291,106.8015671,-0.77,0.55,9.76,0.0,0.0,0.062464253174084654
2/21/2024 17:52:26.66,1708512746.66,10.87644291,106.8015671,-0.87,0.07,9.2,0.0,0.0,0.05887988769536605
2/21/2024 17:52:26.74,1708512746.74,10.87644291,106.8015671,0.31,0.33,9.89,27.412903838014437,7.538548628073365,2.374589092432023
2/21/2024 17:52:27.23,1708512747.23,10.87643623,106.8014984,-1.12,0.32,9.86,0.0,0.0,0.06310387963872927
2/21/2024 17:52:27.31,1708512747.31,10.87643623,106.8014984,-0.61,-0.24,10.32,0.0,0.0,0.3343682480164034
2/21/2024 17:52:27.49,1708512747.49,10.87643623,106.8014984,-0.7,0.22,9.73,0.0,0.0,0.06227188122564257
2/21/2024 17:52:27.57,1708512747.57,10.87643623,106.8014984,0.15,-0.05,9.3,0.0,0.0,0.045570223503386846
2/21/2024 17:52:27.64,1708512747.64,10.87643623,106.8014984,-0.88,0.29,10.37,0.0,0.0,0.08399683978851327
2/21/2024 17:52:27.73,1708512747.73,10.87643623,106.8014984,-0.48,0.34,10.38,26.909783007080186,7.5496890501442495,2.699837899028779
2/21/2024 17:52:28.24,1708512748.24,10.8764286,106.8014297,-0.66,-0.65,10.62,0.0,0.0,0.06796787036138993
2/21/2024 17:52:28.32,1708512748.32,10.8764286,106.8014297,-0.54,-0.01,11.69,0.0,0.0,0.33784130323798306
2/21/2024 17:52:28.49,1708512748.49,10.8764286,106.8014297,-1.11,-0.1,10.27,0.0,0.0,0.08318684133346493
2/21/2024 17:52:28.58,1708512748.58,10.8764286,106.8014297,-0.88,-0.04,8.26,0.0,0.0,0.05286421426413311
2/21/2024 17:52:28.66,1708512748.66,10.8764286,106.8014297,-0.01,-0.1,9.01,0.0,0.0,0.05766389001470088
2/21/2024 17:52:28.74,1708512748.74,10.8764286,106.8014297,-2.25,-0.53,8.85,27.064439462057233,7.517899850571454,2.2125
2/21/2024 17:52:29.24,1708512749.24,10.87642288,106.8013611,0.08,-0.45,9.96,0.0,0.0,0.048803906913801716
2/21/2024 17:52:29.31,1708512749.31,10.87642288,106.8013611,-1.96,0.63,10.36,0.0,0.0,0.3356642489777073
2/21/2024 17:52:29.49,1708512749.49,10.87642288,106.8013611,-0.19,0.23,9.32,0.0,0.0,0.059647886230523
2/21/2024 17:52:29.57,1708512749.57,10.87642288,106.8013611,-2.24,0.05,9.47,0.0,0.0,0.06060824565149404
2/21/2024 17:52:29.65,1708512749.65,10.87642288,106.8013611,-0.64,0.1,11.29,0.0,0.0,0.0722558621826829
2/21/2024 17:52:29.73,1708512749.73,10.87642288,106.8013611,-0.23,-0.41,10.26,27.392229579940075,7.608952661094465,2.6686259001960764
2/21/2024 17:52:30.24,1708512750.24,10.87641144,106.8012924,-1.35,-0.03,10.16,0.0,0.0,0.08229584303291176
2/21/2024 17:52:30.33,1708512750.33,10.87641144,106.8012924,-1.54,-0.56,7.39,0.0,0.0,0.18918420297246655
2/21/2024 17:52:30.49,1708512750.49,10.87641144,106.8012924,-1.25,-0.23,12.09,0.0,0.0,0.07737585241706257
2/21/2024 17:52:30.57,1708512750.57,10.87641144,106.8012924,-1.88,-0.22,9.44,0.0,0.0,0.06041624487329499
2/21/2024 17:52:30.65,1708512750.65,10.87641144,106.8012924,-2.39,-0.02,10.84,0.0,0.0,0.10839979324350679
2/21/2024 17:52:30.75,1708512750.75,10.87641144,106.8012924,-2.62,0.1,10.65,0.0,0.0,0.06815986999517919
2/21/2024 17:52:30.83,1708512750.83,10.87641144,106.8012924,-2.43,-0.79,7.01,24.568024125363525,6.8244511459343125,1.1783814933720151
2/21/2024 17:52:31.24,1708512751.24,10.87639809,106.8012314,0.75,0.38,16.97,0.0,0.0,0.13745673782170398
2/21/2024 17:52:31.33,1708512751.33,10.87639809,106.8012314,-0.34,-0.44,21.37,0.0,0.0,0.6175935543366723
2/21/2024 17:52:31.50,1708512751.5,10.87639809,106.8012314,0.88,-0.33,23.27,0.0,0.0,0.14892771594251825
2/21/2024 17:52:31.58,1708512751.58,10.87639809,106.8012314,0.41,-0.79,23.75,0.0,0.0,0.1923756523137854
2/21/2024 17:52:31.67,1708512751.67,10.87639809,106.8012314,0.71,0.39,22.39,0.0,0.0,0.14329572668470067
2/21/2024 17:52:31.75,1708512751.75,10.87639809,106.8012314,1.35,0.58,12.01,0.0,0.0,0.058848887754493824
2/21/2024 17:52:31.82,1708512751.82,10.87639809,106.8012314,-0.98,0.5,10.33,27.458367232663775,7.627324231295493,1.8222126620178825
2/21/2024 17:52:32.24,1708512752.24,10.87641048,106.8011627,-0.69,0.27,10.9,0.0,0.0,0.0534098981285581
2/21/2024 17:52:32.31,1708512752.31,10.87641048,106.8011627,-2.27,-0.26,9.94,0.0,0.0,0.3220562388840165
2/21/2024 17:52:32.49,1708512752.49,10.87641048,106.8011627,-1.03,0.54,10.9,0.0,0.0,0.06975986694342282
2/21/2024 17:52:32.57,1708512752.57,10.87641048,106.8011627,-0.89,-0.33,9.74,0.0,0.0,0.06233625265528532
2/21/2024 17:52:32.65,1708512752.65,10.87641048,106.8011627,-1.28,0.1,9.75,0.0,0.0,0.07897484936721355
2/21/2024 17:52:32.74,1708512752.74,10.87641048,106.8011627,-0.37,-0.15,10.61,0.0,0.0,0.06790387048346021
2/21/2024 17:52:32.82,1708512752.82,10.87641048,106.8011627,-2.16,0.03,10.53,15.151538640041583,4.208760733344884,1.8574926748352663
2/21/2024 17:52:33.24,1708512753.24,10.87640476,106.8011246,0.27,-0.09,11.76,0.0,0.0,0.07526385644538096
2/21/2024 17:52:33.32,1708512753.32,10.87640476,106.8011246,-0.73,0.51,8.46,0.0,0.0,0.24449421945195357
2/21/2024 17:52:33.49,1708512753.49,10.87640476,106.8011246,-2.13,0.26,9.27,0.0,0.0,0.07508685678298149
2/21/2024 17:52:33.58,1708512753.58,10.87640476,106.8011246,-1.51,-0.56,10.14,0.0,0.0,0.04968624369078952
2/21/2024 17:52:33.65,1708512753.65,10.87640476,106.8011246,-1.53,0.09,10.44,0.0,0.0,0.06681587255865451
2/21/2024 17:52:33.73,1708512753.73,10.87640476,106.8011246,-1.03,-0.2,10.42,0.0,0.0,0.10419980125436722
2/21/2024 17:52:33.83,1708512753.83,10.87640476,106.8011246,-2.55,-0.19,9.89,18.577747190387296,5.160485330663137,1.66250969606979
2/21/2024 17:52:34.24,1708512754.24,10.87639332,106.8010788,-1.54,-0.54,10.46,0.0,0.0,0.0847258383980568
2/21/2024 17:52:34.33,1708512754.33,10.87639332,106.8010788,-0.21,0.3,11.33,0.0,0.0,0.6526080518646251
2/21/2024 17:52:34.57,1708512754.57,10.87639332,106.8010788,-1.31,0.38,9.21,0.0,0.0,0.05894423890710244
2/21/2024 17:52:34.65,1708512754.65,10.87639332,106.8010788,-1.87,-0.65,9.24,0.0,0.0,0.059135887207085035
2/21/2024 17:52:34.73,1708512754.73,10.87639332,106.8010788,-1.63,0.36,10.23,0.0,0.0,0.08286284195144562
2/21/2024 17:52:34.82,1708512754.82,10.87639332,106.8010788,-1.77,-0.4,9.7,9.635182105019062,2.676439473616406,1.711080621643123
2/21/2024 17:52:35.24,1708512755.24,10.87638474,106.8010559,-2.14,-0.16,10.15,0.0,0.0,0.0649598760986919
2/21/2024 17:52:35.32,1708512755.32,10.87638474,106.8010559,-2.26,-0.32,9.39,0.0,0.0,0.5408640429840098
2/21/2024 17:52:35.56,1708512755.56,10.87638474,106.8010559,-1.73,0.03,10.01,0.0,0.0,0.08108127493309437
2/21/2024 17:52:35.65,1708512755.65,10.87638474,106.8010559,-1.69,-0.19,10.6,0.0,0.0,0.08585983623512446
2/21/2024 17:52:35.74,1708512755.74,10.87638474,106.8010559,-1.29,-0.12,10.74,0.0,0.0,0.0687358688965469
2/21/2024 17:52:35.82,1708512755.82,10.87638474,106.8010559,-2.61,-0.22,11.64,7.798340440460827,2.1662056779057854,2.0532967459717475
2/21/2024 17:52:36.24,1708512756.24,10.87637234,106.8010406,-2.37,-0.31,9.96,0.0,0.0,0.048803906913801716
2/21/2024 17:52:36.31,1708512756.31,10.87637234,106.8010406,-0.52,-0.01,9.8,0.0,0.0,0.6125
2/21/2024 17:52:36.56,1708512756.56,10.87637234,106.8010406,-0.99,-0.55,9.15,0.0,0.0,0.0741152513124689
2/21/2024 17:52:36.65,1708512756.65,10.87637234,106.8010406,-1.07,-0.56,9.9,0.0,0.0,0.06335987915044826
2/21/2024 17:52:36.73,1708512756.73,10.87637234,106.8010406,-1.25,-0.04,10.61,0.0,0.0,0.06790387048346021
2/21/2024 17:52:36.81,1708512756.81,10.87637234,106.8010406,-1.56,-0.36,9.49,17.00142443815869,4.7698440334450165,1.837264477859528
2/21/2024 17:52:37.25,1708512757.25,10.87635136,106.8010025,-2.3,-0.73,9.99,0.0,0.0,0.06393587805181597
2/21/2024 17:52:37.33,1708512757.33,10.87635136,106.8010025,-2.57,-0.81,10.17,0.0,0.0,0.5857920465545663
2/21/2024 17:52:37.57,1708512757.57,10.87635136,106.8010025,-1.63,-0.09,8.35,0.0,0.0,0.05344021659873022
2/21/2024 17:52:37.65,1708512757.65,10.87635136,106.8010025,-1.8,-0.45,10.46,0.0,0.0,0.0847258383980568
2/21/2024 17:52:37.74,1708512757.74,10.87635136,106.8010025,-1.12,-0.8,10.23,0.0,0.0,0.06547187512212986
2/21/2024 17:52:37.82,1708512757.82,10.87635136,106.8010025,-1.24,-0.64,10.63,10.227748813654127,2.7842205645721863,1.7869037481518577
2/21/2024 17:52:38.23,1708512758.23,10.87633133,106.8009872,-1.3,-0.28,8.96,0.0,0.0,0.05734389062505216
2/21/2024 17:52:38.31,1708512758.31,10.87633133,106.8009872,0.42,-0.5,8.49,0.0,0.0,0.530625
2/21/2024 17:52:38.56,1708512758.56,10.87633133,106.8009872,-0.4,-0.55,12.09,0.0,0.0,0.09792933206204907
2/21/2024 17:52:38.65,1708512758.65,10.87633133,106.8009872,-1.88,0.04,14.29,0.0,0.0,0.09145582556160661
2/21/2024 17:52:38.73,1708512758.73,10.87633133,106.8009872,-1.37,-0.64,11.97,0.0,0.0,0.09695681506928679
2/21/2024 17:52:38.82,1708512758.82,10.87633133,106.8009872,-1.1,0.0,8.44,11.656638083430998,3.2703345425274843,1.4888165408936036
2/21/2024 17:52:39.24,1708512759.24,10.87631226,106.8009644,-1.9,-0.12,10.36,0.0,0.0,0.08391583994300846
2/21/2024 17:52:39.33,1708512759.33,10.87631226,106.8009644,0.08,0.69,11.14,0.0,0.0,0.69625
2/21/2024 17:52:39.58,1708512759.58,10.87631226,106.8009644,0.13,-0.57,8.92,0.0,0.0,0.05708823138451179
2/21/2024 17:52:39.66,1708512759.66,10.87631226,106.8009644,0.54,-0.76,10.39,0.0,0.0,0.06649587316900579
2/21/2024 17:52:39.74,1708512759.74,10.87631226,106.8009644,0.24,-0.54,10.39,0.0,0.0,0.06649587316900579
2/21/2024 17:52:39.82,1708512759.82,10.87631226,106.8009644,-0.49,0.14,13.19,7.7149061092350655,2.1215992004771644,2.2172399283276576
2/21/2024 17:52:40.23,1708512760.23,10.87629318,106.8009644,-1.07,0.04,9.2,0.0,0.0,0.07451985786444765
2/21/2024 17:52:40.32,1708512760.32,10.87629318,106.8009644,0.48,0.07,11.16,0.0,0.0,0.6975
2/21/2024 17:52:40.57,1708512760.57,10.87629318,106.8009644,0.12,-0.93,10.71,0.0,0.0,0.06854427781705397
2/21/2024 17:52:40.65,1708512760.65,10.87629318,106.8009644,0.51,-0.68,10.8,0.0,0.0,0.06911986816412535
2/21/2024 17:52:40.73,1708512760.73,10.87629318,106.8009644,-0.17,-0.64,8.75,0.0,0.0,0.05599989318852749
2/21/2024 17:52:40.81,1708512760.81,10.87629318,106.8009644,-0.78,-0.17,9.56,6.02373993855141,1.6899936890250176,1.767644548851056
2/21/2024 17:52:41.24,1708512761.24,10.87629604,106.8009796,-0.22,-0.12,4.8,0.0,0.0,0.030719941406277942
2/21/2024 17:52:41.32,1708512761.32,10.87629604,106.8009796,-0.31,0.0,10.06,0.0,0.0,0.6287499999999999
2/21/2024 17:52:41.57,1708512761.57,10.87629604,106.8009796,-1.67,0.65,9.73,0.0,0.0,0.04767723383741441
2/21/2024 17:52:41.64,1708512761.64,10.87629604,106.8009796,-0.27,0.21,10.06,0.0,0.0,0.10059980812081903
2/21/2024 17:52:41.74,1708512761.74,10.87629604,106.8009796,0.02,0.95,10.74,0.0,0.0,0.05262589962391872
2/21/2024 17:52:41.81,1708512761.81,10.87629604,106.8009796,0.35,-0.15,10.94,6.745677640469798,1.873799344574944,2.0228066280785093
2/21/2024 17:52:42.24,1708512762.24,10.87628841,106.8009949,-0.4,-0.45,8.65,0.0,0.0,0.05535989440923004
2/21/2024 17:52:42.32,1708512762.32,10.87628841,106.8009949,-0.26,-0.47,8.69,0.0,0.0,0.543125
2/21/2024 17:52:42.57,1708512762.57,10.87628841,106.8009949,-1.37,0.13,12.89,0.0,0.0,0.10440935403472396
2/21/2024 17:52:42.66,1708512762.66,10.87628841,106.8009949,0.54,-0.09,9.71,0.0,0.0,0.04757890925030268
2/21/2024 17:52:42.73,1708512762.73,10.87628841,106.8009949,0.81,-0.42,11.21,0.0,0.0,0.0908008268109194
2/21/2024 17:52:42.82,1708512762.82,10.87628841,106.8009949,-0.49,-0.08,10.7,12.209096732809762,3.3575016338657457,1.798670753078539
2/21/2024 17:52:43.23,1708512763.23,10.87629223,106.8010254,-1.17,-0.24,11.22,0.0,0.0,0.11219978599558546
2/21/2024 17:52:43.33,1708512763.33,10.87629223,106.8010254,-1.97,0.67,10.93,0.0,0.0,0.6295680500335703
2/21/2024 17:52:43.57,1708512763.57,10.87629223,106.8010254,0.02,-1.06,9.98,0.0,0.0,0.06387225888087755
2/21/2024 17:52:43.65,1708512763.65,10.87629223,106.8010254,0.29,0.94,10.73,0.0,0.0,0.06867186901861715
2/21/2024 17:52:43.73,1708512763.73,10.87629223,106.8010254,0.71,-1.38,10.54,0.0,0.0,0.08537383716209547
2/21/2024 17:52:43.82,1708512763.82,10.87629223,106.8010254,-0.15,0.22,8.36,17.66736659884291,5.005753776067081,1.5457644799576176
2/21/2024 17:52:44.25,1708512764.25,10.87629414,106.8010712,-1.24,2.12,13.32,0.0,0.0,0.08524783740242128
2/21/2024 17:52:44.33,1708512764.33,10.87629414,106.8010712,-0.84,1.34,10.93,0.0,0.0,0.6295680500335703
2/21/2024 17:52:44.57,1708512764.57,10.87629414,106.8010712,-0.87,-0.5,10.01,0.0,0.0,0.08108127493309437
2/21/2024 17:52:44.66,1708512764.66,10.87629414,106.8010712,-0.7,1.41,10.7,0.0,0.0,0.05242989999775886
2/21/2024 17:52:44.73,1708512764.73,10.87629414,106.8010712,0.68,-1.68,11.1,0.0,0.0,0.07103986450201774
2/21/2024 17:52:44.81,1708512764.81,10.87629414,106.8010712,0.94,-0.01,11.35,16.337196232625317,4.492729007250752,2.0986156516171004
2/21/2024 17:52:45.24,1708512765.24,10.87630939,106.8011093,0.57,-0.94,10.97,0.0,0.0,0.08885683051880335
2/21/2024 17:52:45.33,1708512765.33,10.87630939,106.8011093,-2.1,0.92,9.64,0.0,0.0,0.5552640441284189
2/21/2024 17:52:45.57,1708512765.57,10.87630939,106.8011093,-0.31,-1.33,9.84,0.0,0.0,0.06297625524928208
2/21/2024 17:52:45.65,1708512765.65,10.87630939,106.8011093,0.1,-0.17,9.68,0.0,0.0,0.06195188183599384
2/21/2024 17:52:45.73,1708512765.73,10.87630939,106.8011093,0.16,0.69,11.97,0.0,0.0,0.09695681506928679
2/21/2024 17:52:45.82,1708512765.82,10.87630939,106.8011093,-0.04,0.49,9.9,16.515027682794912,4.587507689665253,1.7463606344605067
2/21/2024 17:52:46.24,1708512766.24,10.87632656,106.8011475,-1.07,-0.25,10.89,0.0,0.0,0.08820883175476468
2/21/2024 17:52:46.33,1708512766.33,10.87632656,106.8011475,-0.67,0.15,9.56,0.0,0.0,0.5506560437622079
2/21/2024 17:52:46.57,1708512766.57,10.87632656,106.8011475,-1.88,-0.59,10.0,0.0,0.0,0.06400025939967689
2/21/2024 17:52:46.65,1708512766.65,10.87632656,106.8011475,-1.4,-0.52,9.94,0.0,0.0,0.08051384643180538
2/21/2024 17:52:46.74,1708512766.74,10.87632656,106.8011475,-0.35,-0.38,10.51,0.0,0.0,0.06726387170416273
2/21/2024 17:52:46.82,1708512766.82,10.87632656,106.8011475,-1.83,0.37,10.14,22.19408529403168,6.10337351465296,1.7045347136650835
2/21/2024 17:52:47.23,1708512767.23,10.87634277,106.8012009,-2.05,-0.81,7.45,0.0,0.0,0.060344884901101625
2/21/2024 17:52:47.32,1708512767.32,10.87634277,106.8012009,-2.26,-0.02,9.11,0.0,0.0,0.5693750000000001
