timestamp,Latitude,Longitude,ax,ay,az
1708513218.63,10.87569332,106.801506,-1.79,-0.32,9.34
1708513218.71,10.87569332,106.801506,-2.98,0.0,10.22
1708513218.8,10.87569332,106.801506,-2.22,-0.14,10.4
1708513218.87,10.87575912,106.801506,-2.84,-0.07,11.06
1708513219.3,10.87575912,106.801506,-1.82,-0.15,9.7
1708513219.48,10.87575912,106.801506,-1.69,-0.42,9.89
1708513219.62,10.87575912,106.801506,-1.13,-0.29,9.86
1708513219.7,10.87575912,106.801506,-0.61,-0.45,9.84
1708513219.78,10.87575912,106.801506,0.11,0.2,10.64
1708513219.87,10.87581062,106.801506,-1.93,-0.46,10.97
1708513220.29,10.87581062,106.801506,-2.77,-0.13,8.4
1708513220.47,10.87581062,106.801506,-1.99,-0.16,9.46
1708513220.63,10.87581062,106.801506,-1.34,-0.42,10.26
1708513220.71,10.87581062,106.801506,-3.26,0.08,10.85
1708513220.8,10.87581062,106.8014984,-1.78,-0.21,10.19
1708513220.87,10.87587166,106.8014984,-2.96,-0.02,10.98
1708513221.29,10.87587166,106.8014984,-0.56,-0.35,11.11
1708513221.47,10.87587166,106.8014984,-1.83,-0.13,10.79
1708513221.61,10.87587166,106.8014984,-3.13,-0.08,10.0
1708513221.69,10.87587166,106.8014984,-0.95,0.11,9.82
1708513221.78,10.87587166,106.801506,-1.65,0.15,10.11
1708513221.86,10.87592602,106.801506,-2.7,-0.55,8.27
1708513222.29,10.87592602,106.801506,-2.0,0.05,11.03
1708513222.48,10.87592602,106.801506,-1.95,0.86,7.31
1708513222.6,10.87592602,106.801506,2.71,-2.56,23.91
1708513222.7,10.87592602,106.801506,2.8,1.07,12.41
1708513222.78,10.87592602,106.8015137,1.52,-3.19,17.0
1708513222.87,10.87597561,106.8015137,-4.72,1.93,14.04
1708513223.29,10.87597561,106.8015137,1.51,-0.77,-0.05
1708513223.47,10.87597561,106.8015137,0.15,-0.43,10.12
1708513223.61,10.87597561,106.8015137,0.02,-0.31,8.4
1708513223.71,10.87597561,106.8015137,-0.66,0.17,13.03
1708513223.79,10.87597561,106.8015137,-1.45,-0.45,7.35
1708513223.87,10.87601185,106.8015137,-1.92,-0.45,10.91
1708513224.29,10.87601185,106.8015137,0.73,0.14,10.67
1708513224.46,10.87601185,106.8015137,-1.56,-0.56,10.05
1708513224.62,10.87601185,106.8015137,-1.69,-0.01,9.86
1708513224.71,10.87601185,106.8015137,-0.63,-0.41,10.24
1708513224.79,10.87601185,106.801506,-0.2,0.09,10.21
1708513224.87,10.87605953,106.801506,-1.94,-0.51,10.01
1708513225.29,10.87605953,106.801506,-0.09,0.42,10.3
1708513225.45,10.87605953,106.801506,0.0,-0.39,8.89
1708513225.62,10.87605953,106.801506,-1.65,0.03,10.08
1708513225.7,10.87605953,106.801506,-2.14,0.33,11.45
1708513225.79,10.87605953,106.8014984,-0.8,-0.81,8.96
1708513225.87,10.87611771,106.8014984,-0.98,-0.16,9.0
1708513226.3,10.87611771,106.8014984,-0.78,-0.26,9.23
1708513226.45,10.87611771,106.8014984,-2.12,0.62,10.22
1708513226.62,10.87611771,106.8014984,-2.07,-0.73,11.14
1708513226.71,10.87611771,106.8014984,-2.53,-0.78,11.47
1708513226.8,10.87611771,106.8014984,-0.72,-0.02,11.53
1708513226.88,10.8761549,106.8014984,-1.96,0.02,11.46
1708513227.3,10.8761549,106.8014984,-1.61,0.12,11.0
1708513227.46,10.8761549,106.8014984,-0.93,0.8,5.45
1708513227.62,10.8761549,106.8014984,-0.67,-0.59,2.43
1708513227.71,10.8761549,106.8014984,1.52,1.04,5.2
1708513227.79,10.8761549,106.8014984,-8.39,-3.39,-8.82
1708513227.88,10.87620068,106.8014984,-13.11,-0.95,-18.45
1708513228.29,10.87620068,106.8014984,-9.46,-0.28,9.91
1708513228.46,10.87620068,106.8014984,-1.98,-1.14,11.71
1708513228.61,10.87620068,106.8014984,0.18,1.06,9.85
1708513228.7,10.87620068,106.8014984,-3.28,0.94,12.42
1708513228.79,10.87620068,106.801506,0.86,1.34,12.65
1708513228.86,10.87623978,106.801506,-1.26,-0.53,5.85
1708513229.29,10.87623978,106.801506,-1.07,-0.23,-5.63
1708513229.45,10.87623978,106.801506,0.13,-0.67,9.69
1708513229.63,10.87623978,106.801506,-1.17,-0.48,10.2
1708513229.7,10.87623978,106.801506,-1.0,-0.35,9.47
1708513229.79,10.87623978,106.8015137,-0.01,0.79,10.47
1708513229.87,10.87629128,106.8015137,-0.12,-0.13,9.96
1708513230.31,10.87629128,106.8015137,-1.43,0.48,10.86
1708513230.45,10.87629128,106.8015137,-1.31,0.22,9.78
1708513230.63,10.87629128,106.8015137,0.0,0.05,9.47
1708513230.71,10.87629128,106.8015137,-0.69,-0.11,9.7
1708513230.79,10.87629128,106.8015442,-1.24,0.0,10.22
1708513230.86,10.87633228,106.8015442,-0.7,-1.33,9.54
1708513231.3,10.87633228,106.8015442,0.19,0.01,9.61
1708513231.45,10.87633228,106.8015442,-1.27,-0.14,9.85
1708513231.63,10.87633228,106.8015442,-0.83,-0.13,10.22
1708513231.7,10.87633228,106.8015442,0.78,1.06,12.06
1708513231.78,10.87633228,106.8015823,-0.2,-0.63,8.81
1708513231.87,10.87636471,106.8015823,-0.29,1.84,12.16
1708513232.29,10.87636471,106.8015823,-0.74,-1.51,8.85
1708513232.44,10.87636471,106.8015823,-0.05,1.77,12.33
1708513232.61,10.87636471,106.8015823,1.56,0.02,11.44
1708513232.7,10.87636471,106.8015823,-0.72,-0.87,10.64
1708513232.78,10.87636471,106.8016281,-1.0,-0.8,9.82
1708513232.86,10.87640381,106.8016281,-1.57,-0.08,10.26
1708513233.29,10.87640381,106.8016281,0.42,0.09,10.26
1708513233.44,10.87640381,106.8016281,1.47,-1.18,15.78
1708513233.62,10.87640381,106.8016281,-1.28,-0.75,6.17
1708513233.71,10.87640381,106.8016281,-1.81,0.7,9.57
1708513233.78,10.87640381,106.8016663,1.22,-0.32,10.99
1708513233.88,10.87644863,106.8016663,0.66,-0.01,10.45
1708513234.3,10.87644863,106.8016663,-1.44,1.34,10.1
1708513234.43,10.87644863,106.8016663,0.72,0.64,13.95
1708513234.62,10.87644863,106.8016663,0.76,-0.01,11.37
1708513234.7,10.87644863,106.8016663,-0.16,0.76,11.34
1708513234.79,10.87644863,106.8017349,-0.96,0.94,10.78
1708513234.87,10.87646389,106.8017349,-1.67,0.19,11.29
1708513235.3,10.87646389,106.8017349,-1.06,-0.09,7.51
1708513235.44,10.87646389,106.8017349,-1.59,1.2,7.29
1708513235.63,10.87646389,106.8017349,-3.74,-1.11,0.84
1708513235.71,10.87646389,106.8017349,-2.3,-0.72,8.38
1708513235.79,10.87646389,106.8017883,-2.53,-0.71,8.25
1708513235.87,10.8764801,106.8017883,-0.78,1.44,10.64
1708513236.3,10.8764801,106.8017883,0.32,1.75,13.15
1708513236.44,10.8764801,106.8017883,-0.85,-0.28,11.0
1708513236.63,10.8764801,106.8017883,-0.22,0.94,9.77
1708513236.7,10.8764801,106.8017883,-1.14,-0.26,9.66
1708513236.79,10.8764801,106.8018799,-1.49,0.07,9.38
1708513236.86,10.87647629,106.8018799,0.57,-0.49,10.8
1708513237.3,10.87647629,106.8018799,-0.94,-0.45,10.54
1708513237.43,10.87647629,106.8018799,-1.91,-1.06,8.33
1708513237.62,10.87647629,106.8018799,-1.3,0.09,10.05
1708513237.71,10.87647629,106.8018799,1.78,-0.32,17.11
1708513237.79,10.87647629,106.8019409,-1.77,-0.79,7.77
1708513237.88,10.8764801,106.8019409,-1.03,0.02,11.31
1708513238.3,10.8764801,106.8019409,-1.96,0.1,10.95
1708513238.42,10.8764801,106.8019409,-0.83,-0.25,10.02
1708513238.63,10.8764801,106.8019409,-0.94,-0.5,10.96
1708513238.71,10.8764801,106.8019409,-0.55,-0.13,15.49
1708513238.79,10.8764801,106.8020096,-2.41,-0.64,11.36
1708513238.88,10.87647724,106.8020096,-2.46,1.0,11.14
1708513239.29,10.87647724,106.8020096,-0.92,0.64,8.82
1708513239.43,10.87647724,106.8020096,-1.62,0.11,9.79
1708513239.62,10.87647724,106.8020096,-2.67,-0.85,9.37
1708513239.7,10.87647724,106.8020096,-1.05,0.35,9.34
1708513239.79,10.87647724,106.8020859,-0.33,-0.19,8.81
1708513239.87,10.8764782,106.8020859,-4.06,-1.34,1.4
1708513240.3,10.8764782,106.8020859,-2.32,-0.52,9.54
1708513240.42,10.8764782,106.8020859,0.89,1.4,10.69
1708513240.63,10.8764782,106.8020859,-0.68,0.12,10.29
1708513240.71,10.8764782,106.8020859,-1.95,-0.65,11.02
1708513240.8,10.8764782,106.8021698,-2.73,-1.02,8.36
1708513240.87,10.87648201,106.8021698,-0.82,0.34,8.13
1708513241.29,10.87648201,106.8021698,1.08,0.0,14.3
1708513241.42,10.87648201,106.8021698,-1.56,0.37,7.24
1708513241.63,10.87648201,106.8021698,0.61,1.16,11.04
1708513241.71,10.87648201,106.8021698,-0.24,-0.14,8.31
1708513241.79,10.87648201,106.8022614,-0.89,-0.38,9.28
1708513241.88,10.87648201,106.8022614,-1.18,0.22,10.26
1708513242.3,10.87648201,106.8022614,-2.36,-0.56,10.76
1708513242.42,10.87648201,106.8022614,-1.93,0.13,9.69
1708513242.63,10.87648201,106.8022614,-1.79,-0.11,11.34
1708513242.71,10.87648201,106.8022614,0.63,0.27,15.28
1708513242.79,10.87648201,106.8023453,-0.44,-0.54,8.71
1708513242.87,10.87649727,106.8023453,-1.38,-0.25,10.51
1708513243.29,10.87649727,106.8023453,-1.39,0.85,11.1
1708513243.42,10.87649727,106.8023453,-0.02,0.66,10.69
1708513243.61,10.87649727,106.8023453,-1.69,-1.32,7.41
1708513243.69,10.87649727,106.8023453,-2.2,0.4,9.32
1708513243.78,10.87649727,106.8024139,0.16,0.9,12.77
1708513243.86,10.87649536,106.8024139,3.42,-0.61,6.45
1708513244.3,10.87649536,106.8024139,-8.71,2.43,-25.75
1708513244.42,10.87649536,106.8024139,1.45,0.09,12.09
1708513244.55,10.87649536,106.8024139,-0.59,0.16,12.19
1708513244.64,10.87649536,106.8024139,-0.58,-0.34,11.77
1708513244.71,10.87649536,106.8025055,-2.14,0.15,10.03
1708513244.81,10.87649059,106.8025055,-0.69,-0.5,8.44
1708513245.28,10.87649059,106.8025055,-2.47,-0.4,6.91
1708513245.41,10.87649059,106.8025055,-0.14,1.18,12.94
1708513245.55,10.87649059,106.8025055,-1.25,0.2,11.34
1708513245.63,10.87649059,106.8025055,-2.43,-1.16,6.14
1708513245.71,10.87649059,106.8025894,0.41,0.4,8.89
1708513245.81,10.87649155,106.8025894,-0.18,0.78,11.07
1708513246.3,10.87649155,106.8025894,-0.98,-0.58,9.51
1708513246.41,10.87649155,106.8025894,-7.15,-1.97,-2.26
1708513246.55,10.87649155,106.8025894,-2.17,-1.03,6.03
1708513246.63,10.87649155,106.8025894,-0.93,0.04,11.03
1708513246.72,10.87649155,106.802681,-0.3,-0.28,10.66
1708513246.81,10.87648392,106.802681,0.07,-0.05,10.9
1708513247.29,10.87648392,106.802681,-1.94,-0.4,12.41
1708513247.41,10.87648392,106.802681,2.19,1.28,32.48
1708513247.53,10.87648392,106.802681,0.22,0.44,13.96
1708513247.62,10.87648392,106.802681,-2.02,0.06,4.63
1708513247.71,10.87648392,106.8027725,-0.94,0.63,13.72
1708513247.81,10.87647438,106.8027725,-2.03,-0.3,6.67
1708513248.29,10.87647438,106.8027725,-0.23,-0.86,8.8
1708513248.41,10.87647438,106.8027725,-0.22,0.43,10.3
1708513248.55,10.87647438,106.8027725,-2.35,-0.23,8.15
1708513248.63,10.87647438,106.8027725,-1.9,-0.39,10.26
1708513248.72,10.87647438,106.8028564,-2.34,-0.36,7.23
1708513248.8,10.87646484,106.8028564,-1.56,0.1,11.72
1708513249.28,10.87646484,106.8028564,-0.42,0.38,12.38
1708513249.4,10.87646484,106.8028564,-1.89,-0.47,9.99
1708513249.54,10.87646484,106.8028564,-2.28,0.01,10.09
1708513249.62,10.87646484,106.8028564,-2.14,-0.54,13.08
1708513249.72,10.87646484,106.8029327,-3.18,0.45,10.84
1708513249.8,10.87646675,106.8029327,-1.79,0.27,11.65
1708513250.29,10.87646675,106.8029327,-0.56,-0.57,8.19
1708513250.4,10.87646675,106.8029327,-2.61,0.04,10.29
1708513250.54,10.87646675,106.8029327,-1.27,0.66,12.63
1708513250.62,10.87646675,106.8029327,-0.93,-0.38,11.36
1708513250.71,10.87646675,106.803009,0.36,0.99,24.53
1708513250.8,10.87645435,106.803009,0.46,-1.13,11.2
1708513251.28,10.87645435,106.803009,-3.21,-0.97,5.09
1708513251.39,10.87645435,106.803009,1.17,0.71,17.84
1708513251.55,10.87645435,106.803009,-2.48,-0.74,13.24
1708513251.63,10.87645435,106.803009,-1.22,1.4,14.37
1708513251.71,10.87645435,106.8030853,-1.35,-0.88,0.86
1708513251.8,10.87644672,106.8030853,-1.35,0.9,16.72
1708513252.29,10.87644672,106.8030853,-1.28,-0.08,9.6
1708513252.38,10.87644672,106.8030853,-0.83,-1.45,9.74
1708513252.54,10.87644672,106.8030853,0.32,1.11,9.31
1708513252.63,10.87644672,106.8030853,-0.01,-0.05,11.91
1708513252.71,10.87644672,106.803154,-2.22,0.76,12.85
1708513252.79,10.87643051,106.803154,-1.34,1.37,10.57
1708513253.29,10.87643051,106.803154,0.5,0.74,13.01
1708513253.38,10.87643051,106.803154,-2.78,0.58,11.77
1708513253.55,10.87643051,106.803154,0.19,-0.26,8.18
1708513253.63,10.87643051,106.803154,-0.36,-0.11,9.64
1708513253.71,10.87643051,106.803154,-3.71,-1.09,5.62
1708513253.8,10.87643051,106.8032227,0.03,0.77,10.68
1708513253.89,10.87641048,106.8032227,-1.16,0.35,9.25
1708513254.29,10.87641048,106.8032227,-1.42,0.52,11.88
1708513254.39,10.87641048,106.8032227,-0.54,-0.46,9.25
1708513254.56,10.87641048,106.8032227,0.97,-0.12,23.62
1708513254.63,10.87641048,106.8032227,-0.72,0.86,14.0
1708513254.72,10.87641048,106.8032227,-8.89,-2.06,1.07
1708513254.8,10.87641048,106.8032837,0.89,-0.18,4.88
1708513254.89,10.87638187,106.8032837,-1.72,2.06,17.06
1708513255.3,10.87638187,106.8032837,3.34,1.95,24.17
1708513255.39,10.87638187,106.8032837,-3.56,0.91,4.68
1708513255.56,10.87638187,106.8032837,-3.36,0.55,5.77
1708513255.63,10.87638187,106.8032837,-5.09,-2.27,2.95
1708513255.72,10.87638187,106.8032837,1.0,0.63,11.79
1708513255.8,10.87638187,106.8033447,-2.67,0.42,9.4
1708513255.88,10.87634563,106.8033447,0.66,-1.24,8.52
1708513256.3,10.87634563,106.8033447,-1.59,0.81,10.44
1708513256.38,10.87634563,106.8033447,0.72,0.59,14.45
1708513256.46,10.87634563,106.8033447,-1.78,-1.12,4.52
1708513256.55,10.87634563,106.8033447,-1.8,-1.85,10.38
1708513256.69,10.87634563,106.8033447,1.06,0.34,15.57
1708513256.78,10.87634563,106.8033905,-1.63,0.02,10.81
1708513256.85,10.87630939,106.8033905,0.12,-0.42,9.53
1708513257.28,10.87630939,106.8033905,-0.75,0.47,11.59
1708513257.39,10.87630939,106.8033905,-1.22,-0.63,10.75
1708513257.55,10.87630939,106.8033905,1.06,0.69,12.32
1708513257.63,10.87630939,106.8033905,0.59,0.32,9.91
1708513257.71,10.87630939,106.8033829,1.1,-0.94,15.26
1708513257.8,10.87630939,106.8033829,-0.22,1.18,10.36
1708513257.88,10.87620163,106.8033829,-0.58,-1.07,8.45
1708513258.3,10.87620163,106.8033829,-1.52,0.22,11.28
1708513258.47,10.87620163,106.8033829,-1.65,0.28,12.13
1708513258.63,10.87620163,106.8033829,-6.28,0.37,4.96
1708513258.71,10.87620163,106.8033905,2.32,0.1,14.59
1708513258.79,10.87620163,106.8033905,4.9,-0.77,29.19
1708513258.88,10.87613392,106.8033905,-2.31,0.49,-19.82
1708513259.29,10.87613392,106.8033905,0.56,0.47,13.64
1708513259.48,10.87613392,106.8033905,0.81,-0.21,10.13
1708513259.63,10.87613392,106.8033905,1.03,0.34,12.1
1708513259.71,10.87613392,106.8033905,-0.51,1.01,11.19
1708513259.79,10.87613392,106.8033905,-0.29,-0.74,11.41
1708513259.87,10.87605381,106.8033905,-1.07,0.55,11.7
1708513260.31,10.87605381,106.8033905,1.1,-0.1,12.14
1708513260.47,10.87605381,106.8033905,-0.62,-0.94,8.99
1708513260.63,10.87605381,106.8033905,-1.1,-0.56,9.6
1708513260.71,10.87605381,106.8033905,0.55,-0.15,10.14
1708513260.8,10.87605381,106.8033905,0.41,-0.77,10.41
1708513260.88,10.87596989,106.8033905,-1.56,0.54,7.89
1708513261.3,10.87596989,106.8033905,-0.93,0.65,8.96
1708513261.47,10.87596989,106.8033905,-1.41,-0.23,10.32
1708513261.63,10.87596989,106.8033905,0.38,0.08,10.13
1708513261.7,10.87596989,106.8033905,1.27,-0.13,10.26
1708513261.78,10.87596989,106.8033905,-2.16,0.7,4.71
1708513261.87,10.87588215,106.8033905,0.87,-0.17,12.07
1708513262.29,10.87588215,106.8033905,0.94,0.63,11.86
1708513262.47,10.87588215,106.8033905,-1.55,-0.16,11.44
1708513262.62,10.87588215,106.8033905,0.12,1.03,8.02
1708513262.7,10.87588215,106.8033905,-1.71,-0.97,7.82
1708513262.79,10.87588215,106.8033905,0.86,0.89,13.13
1708513262.87,10.87579536,106.8033905,-0.39,-0.64,8.67
1708513263.3,10.87579536,106.8033905,-0.5,-0.19,7.73
1708513263.47,10.87579536,106.8033905,-0.57,-0.18,10.29
1708513263.62,10.87579536,106.8033905,-1.49,-0.33,9.89
1708513263.7,10.87579536,106.8033752,0.82,0.53,8.58
1708513263.79,10.87579536,106.8033752,-0.61,-0.12,11.43
1708513263.88,10.87570286,106.8033752,-0.1,0.23,10.21
1708513264.29,10.87570286,106.8033752,-1.44,-0.13,9.88
1708513264.47,10.87570286,106.8033752,-2.0,-1.71,6.29
1708513264.62,10.87570286,106.8033752,0.36,1.11,10.09
1708513264.7,10.87570286,106.8033676,-1.14,-0.36,10.1
1708513264.78,10.87570286,106.8033676,0.37,0.41,10.47
1708513264.87,10.8756094,106.8033676,-1.92,-0.05,9.25
1708513265.29,10.8756094,106.8033676,0.15,0.11,10.18
1708513265.46,10.8756094,106.8033676,-0.88,0.15,11.41
1708513265.63,10.8756094,106.8033676,-0.6,0.11,9.43
1708513265.71,10.8756094,106.80336,0.53,0.49,10.92
1708513265.78,10.8756094,106.80336,-1.2,0.16,10.04
1708513265.88,10.87551403,106.80336,0.05,1.21,9.45
1708513266.3,10.87551403,106.80336,-2.93,-1.46,6.8
1708513266.46,10.87551403,106.80336,-1.76,-0.61,6.45
1708513266.63,10.87551403,106.80336,-0.52,-0.36,10.5
1708513266.71,10.87551403,106.8033524,-0.28,0.08,8.3
1708513266.79,10.87551403,106.8033524,-1.7,-0.85,15.81
1708513266.87,10.87541962,106.8033524,-0.55,-0.19,10.92
1708513267.3,10.87541962,106.8033524,-1.27,-0.66,10.01
1708513267.46,10.87541962,106.8033524,-1.2,-0.2,11.07
1708513267.63,10.87541962,106.8033524,-2.9,-0.64,4.66
1708513267.71,10.87541962,106.8033447,1.46,0.67,11.94
1708513267.79,10.87541962,106.8033447,-1.86,0.03,11.13
1708513267.88,10.87531757,106.8033447,0.14,-0.4,6.59
1708513268.3,10.87531757,106.8033447,-2.36,0.83,12.75
1708513268.45,10.87531757,106.8033447,-3.58,1.16,-0.39
1708513268.62,10.87531757,106.8033447,-1.97,-0.09,4.83
1708513268.71,10.87531757,106.8033752,-0.06,-0.25,11.09
1708513268.79,10.87531757,106.8033752,-1.44,-1.44,7.36
1708513268.87,10.87523365,106.8033752,-1.68,0.3,4.16
1708513269.3,10.87523365,106.8033752,-2.25,-0.62,11.09
1708513269.45,10.87523365,106.8033752,-1.7,-0.33,7.74
1708513269.62,10.87523365,106.8033752,-1.48,-1.08,3.01
1708513269.71,10.87523365,106.8033829,-0.73,-0.74,13.1
1708513269.78,10.87523365,106.8033829,0.18,0.11,9.76
1708513269.86,10.87515354,106.8033829,-0.66,0.53,7.43
1708513270.29,10.87515354,106.8033829,-1.65,0.22,11.33
1708513270.45,10.87515354,106.8033829,-0.59,0.07,7.79
1708513270.62,10.87515354,106.8033829,-1.39,-0.72,9.26
1708513270.71,10.87515354,106.8033829,-0.56,0.08,10.58
1708513270.78,10.87515354,106.8033829,0.09,0.18,10.89
1708513270.87,10.87507439,106.8033829,-1.12,-0.65,12.98
1708513271.3,10.87507439,106.8033829,-0.39,0.96,12.38
1708513271.45,10.87507439,106.8033829,-1.18,-0.4,7.31
1708513271.62,10.87507439,106.8033829,-1.39,-0.7,9.75
1708513271.71,10.87507439,106.8033752,-0.46,0.56,9.89
1708513271.79,10.87507439,106.8033752,-0.35,-0.77,10.11
1708513271.87,10.87498665,106.8033752,0.41,1.12,10.55
1708513272.28,10.87498665,106.8033752,-2.32,-1.43,4.12
1708513272.44,10.87498665,106.8033752,-0.66,0.13,11.95
1708513272.62,10.87498665,106.8033752,-1.67,-0.26,11.0
1708513272.69,10.87498665,106.8033676,0.6,-0.21,9.46
1708513272.79,10.87498665,106.8033676,-1.29,-0.38,11.65
1708513272.87,10.87488937,106.8033676,0.34,0.29,12.16
1708513273.3,10.87488937,106.8033676,-0.52,-0.44,8.99
1708513273.43,10.87488937,106.8033676,-0.34,-0.98,11.06
1708513273.63,10.87488937,106.8033676,-0.36,-0.25,9.61
1708513273.71,10.87488937,106.8033752,0.18,-0.51,8.79
1708513273.79,10.87488937,106.8033752,-0.54,0.07,8.67
1708513273.87,10.87480164,106.8033752,0.59,1.38,12.67
1708513274.3,10.87480164,106.8033752,-5.46,-0.38,6.4
1708513274.43,10.87480164,106.8033752,-1.91,-1.49,6.17
1708513274.62,10.87480164,106.8033752,-1.04,1.8,11.18
1708513274.71,10.87480164,106.8033829,-0.34,-0.75,6.85
1708513274.78,10.87480164,106.8033829,-1.78,-0.14,8.91
1708513274.88,10.87471771,106.8033829,0.03,0.22,11.89
1708513275.29,10.87471771,106.8033829,-1.78,-1.23,5.85
1708513275.43,10.87471771,106.8033829,0.47,0.97,9.7
1708513275.62,10.87471771,106.8033829,-0.39,-1.22,8.73
1708513275.69,10.87471771,106.8033829,-1.63,0.01,10.58
1708513275.78,10.87471771,106.8033829,0.27,-0.56,10.43
1708513275.86,10.87465096,106.8033829,-1.28,0.35,8.78
1708513276.29,10.87465096,106.8033829,0.56,-0.2,11.33
1708513276.43,10.87465096,106.8033829,0.45,-0.41,9.92
1708513276.62,10.87465096,106.8033829,-0.87,0.69,8.88
1708513276.69,10.87465096,106.8033981,-0.56,-0.37,7.74
1708513276.78,10.87465096,106.8033981,-3.54,-0.78,4.9
1708513276.87,10.87455368,106.8033981,0.7,-0.29,12.46
1708513277.29,10.87455368,106.8033981,-1.98,0.16,10.52
1708513277.43,10.87455368,106.8033981,-1.43,-0.45,7.91
1708513277.62,10.87455368,106.8033981,0.66,0.36,10.05
1708513277.7,10.87455368,106.8034058,-0.72,-0.51,14.06
1708513277.79,10.87455368,106.8034058,0.16,0.58,9.96
1708513277.87,10.87446594,106.8034058,0.69,-0.14,11.63
1708513278.3,10.87446594,106.8034058,-0.31,0.45,15.04
1708513278.43,10.87446594,106.8034058,-2.71,-0.39,8.65
1708513278.63,10.87446594,106.8034058,0.28,0.4,10.79
1708513278.71,10.87446594,106.8033905,-0.59,-0.36,11.16
1708513278.79,10.87446594,106.8033905,-2.24,0.67,9.13
1708513278.88,10.87438011,106.8033905,-0.22,-0.79,8.22
1708513279.29,10.87438011,106.8033905,-1.88,-0.19,9.13
1708513279.42,10.87438011,106.8033905,0.81,-0.58,10.09
1708513279.62,10.87438011,106.8033905,-2.16,1.16,9.22
1708513279.71,10.87438011,106.8033905,-2.31,-1.19,10.8
1708513279.77,10.87438011,106.8033905,-0.12,-0.16,11.38
1708513279.87,10.87431049,106.8033905,0.1,0.18,6.33
1708513280.3,10.87431049,106.8033905,-1.39,-0.04,8.45
1708513280.42,10.87431049,106.8033905,-3.05,0.2,7.55
1708513280.56,10.87431049,106.8033905,-1.83,0.0,10.13
1708513280.64,10.87431049,106.8033752,-0.34,-0.21,10.54
1708513280.72,10.87431049,106.8033752,-0.08,0.18,11.16
1708513280.82,10.87423134,106.8033752,-1.16,-0.59,6.56
1708513281.3,10.87423134,106.8033752,0.19,0.21,11.57
1708513281.42,10.87423134,106.8033752,0.11,0.25,10.28
1708513281.55,10.87423134,106.8033752,-0.33,-0.87,9.9
1708513281.64,10.87423134,106.8033676,-0.17,0.25,10.53
1708513281.72,10.87423134,106.8033676,-1.68,-0.07,12.49
1708513281.8,10.87415886,106.8033676,-1.9,-0.31,9.98
1708513282.3,10.87415886,106.8033676,-2.26,-0.83,6.67
1708513282.42,10.87415886,106.8033676,0.56,0.56,12.27
1708513282.55,10.87415886,106.8033676,-2.04,-0.42,10.9
1708513282.63,10.87415886,106.8033524,-1.04,-0.12,9.47
1708513282.73,10.87415886,106.8033524,-0.11,0.11,13.82
1708513282.81,10.8740921,106.8033524,-1.99,0.43,8.06
1708513283.3,10.8740921,106.8033524,-0.31,0.03,10.63
1708513283.42,10.8740921,106.8033524,-0.97,-0.16,8.56
1708513283.55,10.8740921,106.8033524,-2.93,0.11,10.71
1708513283.63,10.8740921,106.8033447,-0.17,0.09,10.2
1708513283.72,10.8740921,106.8033447,-0.89,-0.1,9.09
1708513283.81,10.87401104,106.8033447,-2.16,0.03,11.15
1708513284.28,10.87401104,106.8033447,-0.56,0.05,8.8
1708513284.41,10.87401104,106.8033447,-1.76,-1.09,9.83
1708513284.62,10.87401104,106.8033447,-2.17,-0.67,10.22
1708513284.69,10.87401104,106.8033295,-2.17,-0.17,9.28
1708513284.77,10.87401104,106.8033295,-1.27,0.41,12.59
1708513284.86,10.87393951,106.8033295,-2.23,-0.91,10.1
1708513285.29,10.87393951,106.8033295,-1.93,-0.53,9.7
1708513285.41,10.87393951,106.8033295,-5.88,-1.07,10.28
1708513285.55,10.87393951,106.8033295,-7.8,-1.35,-9.72
1708513285.63,10.87393951,106.8033218,0.25,-0.91,10.2
1708513285.71,10.87393951,106.8033218,-2.42,0.57,10.23
1708513285.81,10.87388134,106.8033218,-1.23,-0.55,11.11
1708513286.29,10.87388134,106.8033218,-0.64,-0.01,12.11
1708513286.41,10.87388134,106.8033218,-1.13,0.26,10.12
1708513286.55,10.87388134,106.8033218,-2.78,-0.56,8.46
1708513286.64,10.87388134,106.8033142,0.09,-0.23,9.52
1708513286.72,10.87388134,106.8033142,-2.96,-0.53,10.9
1708513286.81,10.87382793,106.8033142,0.25,0.81,13.36
1708513287.3,10.87382793,106.8033142,-1.34,-0.81,12.28
1708513287.4,10.87382793,106.8033142,-1.03,-0.24,8.76
1708513287.55,10.87382793,106.8033142,-1.45,0.0,10.88
1708513287.64,10.87382793,106.8033066,-0.06,0.24,10.49
1708513287.72,10.87382793,106.8033066,-2.63,0.01,8.51
1708513287.8,10.87376976,106.8033066,-0.72,0.13,11.68
1708513288.3,10.87376976,106.8033066,-1.7,-0.69,6.38
1708513288.4,10.87376976,106.8033066,-1.47,-0.49,8.64
1708513288.55,10.87376976,106.8033066,0.56,0.22,12.74
1708513288.63,10.87376976,106.8032913,-1.72,0.56,9.96
1708513288.71,10.87376976,106.8032913,-0.41,-0.29,11.7
1708513288.8,10.87372017,106.8032913,-1.17,0.63,8.98
1708513289.3,10.87372017,106.8032913,-2.36,-0.9,11.2
1708513289.39,10.87372017,106.8032913,-2.23,0.13,9.02
1708513289.55,10.87372017,106.8032913,-0.38,0.35,10.36
1708513289.65,10.87372017,106.8032913,-1.26,-1.03,14.59
1708513289.73,10.87372017,106.8032761,-0.74,0.59,11.64
